join_id,doi,title,authors,author_corresponding,author_corresponding_institution,date,version,license,category,jatsxml,abstract,published,node,link_page,link_pdf,article,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements
2020.02.05.935072,10.1101/2020.02.05.935072,The Essential Facts of Wuhan Novel Coronavirus Outbreak in China and Epitope-based Vaccine Designing against COVID-19,"Sarkar, B.; Ullah, M. A.; Johora, F. T.; Taniya, M. A.; Araf, Y.",Bishajit Sarkar,Jahangirnagar University,2020-03-06,2,cc_by,Immunology,https://www.biorxiv.org/content/early/2020/03/06/2020.02.05.935072.source.xml,"Wuhan Novel Coronavirus disease (COVID-19) outbreak has become a global outbreak which has raised the concern of scientific community to design and discover a definitive cure against this deadly virus which has caused deaths of numerous infected people upon infection and spreading. To date, no antiviral therapy or vaccine is available which can effectively combat the infection caused by this virus. This study was conducted to design possible epitope-based subunit vaccines against the SARS-CoV-2 virus using the approaches of reverse vaccinology and immunoinformatics. Upon continual computational experimentation three possible vaccine constructs were designed and one vaccine construct was selected as the best vaccine based on molecular docking study which is supposed to effectively act against SARS-CoV-2. Later, molecular dynamics simulation and in silico codon adaptation experiments were carried out in order to check biological stability and find effective mass production strategy of the selected vaccine. Hopefully, this study will contribute to uphold the present efforts of the researches to secure a definitive treatment against this lethal virus.",1,93,https://www.biorxiv.org/content/10.1101/2020.02.05.935072v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.02.05.935072v2.full.pdf,_10.1101_2020.02.05.935072.txt,0,NA,0,NA,NA
2020.02.10.942185,10.1101/2020.02.10.942185,Structural modeling of 2019-novel coronavirus (nCoV) spike protein reveals a proteolytically-sensitive activation loop as a distinguishing feature compared to SARS-CoV and related SARS-like coronaviruses,"Jaimes, J. A.; Andre, N. M.; Millet, J. K.; Whittaker, G. R.",Gary R. Whittaker,Cornell University,2020-02-18,1,cc_no,Microbiology,https://www.biorxiv.org/content/early/2020/02/18/2020.02.10.942185.source.xml,"The 2019 novel coronavirus (2019-nCoV) is currently causing a widespread outbreak centered on Hubei province, China and is a major public health concern. Taxonomically 2019-nCoV is closely related to SARS-CoV and SARS-related bat coronaviruses, and it appears to share a common receptor with SARS-CoV (ACE-2). Here, we perform structural modeling of the 2019-nCoV spike glycoprotein. Our data provide support for the similar receptor utilization between 2019-nCoV and SARS-CoV, despite a relatively low amino acid similarity in the receptor binding module. Compared to SARS-CoV, we identify an extended structural loop containing basic amino acids at the interface of the receptor binding (S1) and fusion (S2) domains, which we predict to be proteolytically-sensitive. We suggest this loop confers fusion activation and entry properties more in line with MERS-CoV and other coronaviruses, and that the presence of this structural loop in 2019-nCoV may affect virus stability and transmission.",1,206,https://www.biorxiv.org/content/10.1101/2020.02.10.942185v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.02.10.942185v1.full.pdf,_10.1101_2020.02.10.942185.txt,0,NA,0,NA,NA
2020.02.11.944462,10.1101/2020.02.11.944462,Cryo-EM Structure of the 2019-nCoV Spike in the Prefusion Conformation,"Wrapp, D.; Wang, N.; Corbett, K. S.; Goldsmith, J. A.; Hsieh, C.-L.; Abiona, O.; Graham, B. S.; Mclellan, J. S.",Jason S Mclellan,The University of Texas at Austin,2020-02-15,1,cc_by,Microbiology,https://www.biorxiv.org/content/early/2020/02/15/2020.02.11.944462.source.xml,"The outbreak of a novel betacoronavirus (2019-nCov) represents a pandemic threat that has been declared a public health emergency of international concern. The CoV spike (S) glycoprotein is a key target for urgently needed vaccines, therapeutic antibodies, and diagnostics. To facilitate medical countermeasure (MCM) development we determined a 3.5 [A]-resolution cryo-EM structure of the 2019-nCoV S trimer in the prefusion conformation. The predominant state of the trimer has one of the three receptor-binding domains (RBDs) rotated up in a receptor-accessible conformation. We also show biophysical and structural evidence that the 2019-nCoV S binds ACE2 with higher affinity than SARS-CoV S. Additionally we tested several published SARS-CoV RBD-specific monoclonal antibodies and found that they do not have appreciable binding to nCoV-2019 S, suggesting antibody cross-reactivity may be limited between the two virus RBDs. The atomic-resolution structure of 2019-nCoV S should enable rapid development and evaluation of MCMs to address the ongoing public health crisis.",1,384,https://www.biorxiv.org/content/10.1101/2020.02.11.944462v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.02.11.944462v1.full.pdf,_10.1101_2020.02.11.944462.txt,0,NA,0,NA,NA
2020.02.12.945576,10.1101/2020.02.12.945576,Aberrant pathogenic GM-CSF+ T cells and inflammatory CD14+CD16+ monocytes in severe pulmonary syndrome patients of a new coronavirus,"Zhou, Y.; Fu, B.; Zheng, X.; Wang, D.; Zhao, C.; Qi, Y.; Sun, R.; Tian, Z.; Xu, X.; Wei, H.",Haiming Wei,University of Science and Technology of China,2020-02-20,1,cc_no,Immunology,https://www.biorxiv.org/content/early/2020/02/20/2020.02.12.945576.source.xml,"Pathogenic human coronavirus infections, such as severe acute respiratory syndrome CoV (SARS-CoV) and Middle East respiratory syndrome CoV (MERS-CoV), cause high morbidity and mortality 1,2. Recently, a severe pneumonia-associated respiratory syndrome caused by a new coronavirus was reported at December 2019 (2019-nCoV) in the city Wuhan, Hubei province, China3-5, which was also named as pneumonia-associated respiratory syndrome (PARS)6. Up to 9th of February 2020, at least 37, 251 cases have been reported with 812 fatal cases according to the report from China CDC. However, the immune mechanism that potential orchestrated acute mortality from patients of 2019-nCoV is still unknown. Here we show that after the 2019-nCoV infection, CD4+T lymphocytes are rapidly activated to become pathogenic T helper (Th) 1 cells and generate GM-CSF etc. The cytokines environment induces inflammatory CD14+CD16+ monocytes with high expression of IL-6 and accelerates the inflammation. These aberrant and excessive immune cells may enter the pulmonary circulation in huge numbers and play an immune damaging role to causing lung functional disability and quick mortality. Our results demonstrate that excessive non-effective host immune responses by pathogenic T cells and inflammatory monocytes may associate with severe lung pathology. Therefore, we suggest that monoclonal antibody that targets the GM-CSF or interleukin 6 receptor may potentially curb immunopathology caused by 2019-nCoV and consequently win more time for virus clearance.",1,343,https://www.biorxiv.org/content/10.1101/2020.02.12.945576v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.02.12.945576v1.full.pdf,_10.1101_2020.02.12.945576.txt,0,NA,0,NA,NA
2020.02.16.951723,10.1101/2020.02.16.951723,SARS-CoV-2 and SARS-CoV Spike-RBD Structure and Receptor Binding Comparison and Potential Implications on Neutralizing Antibody and Vaccine Development,"Xie, L.; Sun, C.; Luo, C.; Zhang, Y.; Zhang, J.; Yang, J.; Chen, L.; Yang, J.; Li, J.",Liangzhi Xie,Sinocelltech Group Ltd.,2020-02-20,1,cc_no,Microbiology,https://www.biorxiv.org/content/early/2020/02/20/2020.02.16.951723.source.xml,"SARS-CoV-2 and SARS-CoV share a common human receptor ACE2. Protein-protein interaction structure modeling indicates that spike-RBD of the two viruses also has similar overall binding conformation and binding free energy to ACE2. In vitro assays using recombinant ACE2 proteins and ACE2 expressing cells confirmed the two coronaviruses similar binding affinities to ACE2. The above studies provide experimental supporting evidences and possible explanation for the high transmissibility observed in the SARS-CoV-2 outbreak. Potent ACE2-blocking SARS-CoV neutralizing antibodies showed limited cross-binding and neutralizing activities to SARS-CoV-2. ACE2-non-blocking SARS-CoV RBD antibodies, though with weaker neutralizing activities against SARS-CoV, showed positive cross-neutralizing activities to SARS-CoV-2 with an unknown mechanism. These findings suggest a trade-off between the efficacy and spectrum for therapeutic antibodies to different coronaviruses, and hence highlight the possibilities and challenges in developing broadly protecting antibodies and vaccines against SARS-CoV-2 and its future mutants.",1,372,https://www.biorxiv.org/content/10.1101/2020.02.16.951723v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.02.16.951723v1.full.pdf,_10.1101_2020.02.16.951723.txt,0,NA,0,NA,NA
2020.02.17.952895,10.1101/2020.02.17.952895,Functional pangenome analysis suggests inhibition of the protein E as a readily available therapy for COVID-2019.,"Alam, I.; Kamau, A. K.; Kulmanov, M.; Arold, S. T.; Pain, A. T.; Gojobori, T.; Duarte, C. M.",Intikhab Alam,King Abdullah University of Science and Technology (KAUST),2020-03-06,2,cc_by_nc_nd,Genomics,https://www.biorxiv.org/content/early/2020/03/06/2020.02.17.952895.source.xml,"The spread of the novel coronavirus (SARS-CoV-2) has triggered a global emergency, that demands urgent solutions for detection and therapy to prevent escalating health, social and economic impacts. The spike protein (S) of this virus enables binding to the human receptor ACE2, and hence presents a prime target for vaccines preventing viral entry into host cells1. The S proteins from SARS-CoV-1 and SARS-CoV-2 are similar2, but structural differences in the receptor binding domain (RBD) preclude the use of SARS-CoV-1-specific neutralizing antibodies to inhibit SARS-CoV-23. Here we used comparative pangenomic analysis of all sequenced Betacoronaviruses to reveal that, among all core gene clusters present in these viruses, the envelope protein E shows a variant shared by SARS and SARS-Cov2 with two completely-conserved key functional features, an ion-channel and a PDZ-binding Motif (PBM). These features trigger a cytokine storm that activates the inflammasome, leading to increased edema in lungs causing the acute respiratory distress syndrome (ARDS)4-6, the leading cause of death in SARS-CoV-1 and SARS-CoV-2 infection7,8. However, three drugs approved for human use may inhibit SARS-CoV-1 and SARS-CoV-2 Protein E, either acting upon the ion channel (Amantadine and Hexamethylene amiloride9,10) or the PBM (SB2035805), thereby potentially increasing the survival of the host, as already demonstrated for SARS-CoV-1in animal models. Hence, blocking the SARS protein E inhibits development of ARDS in vivo. Given that our results demonstrate that the protein E subcluster for the SARS clade is quasi-identical for the key functional regions of SARS-CoV-1 and SARS-CoV-2, we conclude that use of approved drugs shown to act as SARS E protein inhibitors can help prevent further casualties from COVID-2019 while vaccines and other preventive measures are being developed.",1,108,https://www.biorxiv.org/content/10.1101/2020.02.17.952895v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.02.17.952895v2.full.pdf,_10.1101_2020.02.17.952895.txt,0,NA,1,NA,deepgoplus is available on github https://github.com/bioontology-research-group/deepgoplus structure based prediction of function protparam (https://web.expasy.org/cgi-bin/protparam/protparam) was used for calculating protein features.
2020.02.18.954628,10.1101/2020.02.18.954628,Are pangolins the intermediate host of the 2019 novel coronavirus (2019-nCoV) ?,"Liu, P.; Jiang, J.-Z.; Hua, Y.; Wang, X.; Hou, F.; Wan, X.-F.; Chen, J.; Zou, J.; Chen, J.",Jingping Chen,Guangdong Institute of Applied Biological Resources,2020-02-20,1,cc_no,Pathology,https://www.biorxiv.org/content/early/2020/02/20/2020.02.18.954628.source.xml,"The outbreak of 2019-nCoV pneumonia (COVID-19) in the city of Wuhan, China has resulted in more than 70,000 laboratory confirmed cases, and recent studies showed that 2019-nCoV (SARS-CoV-2) could be of bat origin but involve other potential intermediate hosts. In this study, we assembled the genomes of coronaviruses identified in sick pangolins. The molecular and phylogenetic analyses showed that pangolin Coronaviruses (pangolin-CoV) are genetically related to both the 2019-nCoV and bat Coronaviruses but do not support the 2019-nCoV arose directly from the pangolin-CoV. Our study also suggested that pangolin be natural host of Betacoronavirus, with a potential to infect humans. Large surveillance of coronaviruses in pangolins could improve our understanding of the spectrum of coronaviruses in pangolins. Conservation of wildlife and limits of the exposures of humans to wildlife will be important to minimize the spillover risks of coronaviruses from wild animals to humans.",1,345,https://www.biorxiv.org/content/10.1101/2020.02.18.954628v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.02.18.954628v1.full.pdf,_10.1101_2020.02.18.954628.txt,0,NA,0,NA,NA
2020.02.19.950253,10.1101/2020.02.19.950253,Pangolin homology associated with 2019-nCoV,"Zhang, Z.; Wu, Q.; Zhang, T.",Zhigang Zhang,Yunnan University,2020-02-20,1,cc_by_nc_nd,Pathology,https://www.biorxiv.org/content/early/2020/02/20/2020.02.19.950253.source.xml,"To explore potential intermediate host of a novel coronavirus is vital to rapidly control continuous COVID-19 spread. We found genomic and evolutionary evidences of the occurrence of 2019-nCoV-like coronavirus (named as Pangolin-CoV) from dead Malayan Pangolins. Pangolin-CoV is 91.02% and 90.55% identical at the whole genome level to 2019-nCoV and BatCoV RaTG13, respectively. Pangolin-CoV is the lowest common ancestor of 2019-nCoV and RaTG13. The S1 protein of Pangolin-CoV is much more closely related to 2019-nCoV than RaTG13. Five key amino-acid residues involved in the interaction with human ACE2 are completely consistent between Pangolin-CoV and 2019-nCoV but four amino-acid mutations occur in RaTG13. It indicates Pangolin-CoV has similar pathogenic potential to 2019-nCoV, and would be helpful to trace the origin and probable intermediate host of 2019-nCoV.",1,364,https://www.biorxiv.org/content/10.1101/2020.02.19.950253v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.02.19.950253v1.full.pdf,_10.1101_2020.02.19.950253.txt,0,NA,0,NA,NA
2020.02.19.955484,10.1101/2020.02.19.955484,Potential T-cell and B-cell Epitopes of 2019-nCoV,"Fast, E.; Altman, R. B.; Chen, B.",Binbin Chen,Stanford Medicine,2020-03-18,2,cc_by_nc,Microbiology,https://www.biorxiv.org/content/early/2020/03/18/2020.02.19.955484.source.xml,"As of early March, 2019-nCoV has infected more than one hundred thousand people and claimed thousands of lives. 2019-nCoV is a novel form of coronavirus that causes COVID-19 and has high similarity with SARS-CoV. No approved vaccine yet exists for any form of coronavirus. Here we use computational tools from structural biology and machine learning to identify 2019-nCoV T-cell and B-cell epitopes based on viral protein antigen presentation and antibody binding properties. These epitopes can be used to develop more effective vaccines and identify neutralizing antibodies. We identified 405 viral peptides with good antigen presentation scores for both human MHC-I and MHC-II alleles, and two potential neutralizing B-cell epitopes near the 2019-nCoV spike protein receptor binding domain (440-460 and 494-506). Analyzing mutation profiles of 68 viral genomes from four continents, we identified 96 coding-change mutations. These mutations are more likely to occur in regions with good MHC-I presentation scores (p=0.02). No mutations are present near the spike protein receptor binding domain. Based on these findings, the spike protein is likely immunogenic and a potential vaccine candidate. We validated our computational pipeline with SARS-CoV experimental data.

Significance StatementThe novel coronavirus 2019-nCoV has affected more than 100 countries and continues to spread. There is an immediate need for effective vaccines that contain antigens which trigger responses from human T-cells and B-cells (known as epitopes). Here we identify potential T-cell epitopes through an analysis of human antigen presentation, as well as B-cell epitopes through an analysis of protein structure. We identify a list of top candidates, including an epitope located on 2019-nCoV spike protein that potentially triggers both T-cell and B-cell responses. Analyzing 68 samples, we observe that viral mutations are more likely to happen in regions with strong antigen presentation, a potential form of immune evasion. Our computational pipeline is validated with experimental data from SARS-CoV.",1,73,https://www.biorxiv.org/content/10.1101/2020.02.19.955484v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.02.19.955484v2.full.pdf,_10.1101_2020.02.19.955484.txt,1,supplement,0,the full protein sequence and mutation information can be found in si appendix dataset s2 and s3.;     we obtained the likely 3d structure of the full 2019-ncov’s spike protein (si appendix dataset s4 and s5) by homology modeling with sarscov’s spike protein (31).,NA
2020.02.19.956946,10.1101/2020.02.19.956946,Structural basis for the recognition of the 2019-nCoV by human ACE2,"Yan, R.; Zhang, Y.; Guo, Y.; Xia, L.; Zhou, Q.",Qiang Zhou,Westlake University,2020-02-20,1,cc_no,Biochemistry,https://www.biorxiv.org/content/early/2020/02/20/2020.02.19.956946.source.xml,"Angiotensin-converting enzyme 2 (ACE2) has been suggested to be the cellular receptor for the new coronavirus (2019-nCoV) that is causing the coronavirus disease 2019 (COVID-19). Like other coronaviruses such as the SARS-CoV, the 2019-nCoV uses the receptor binding domain (RBD) of the surface spike glycoprotein (S protein) to engage ACE2. We most recently determined the structure of the full-length human ACE2 in complex with a neutral amino acid transporter B0AT1. Here we report the cryo-EM structure of the full-length human ACE2 bound to the RBD of the 2019-nCoV at an overall resolution of 2.9 [A] in the presence of B0AT1. The local resolution at the ACE2-RBD interface is 3.5 [A], allowing analysis of the detailed interactions between the RBD and the receptor. Similar to that for the SARS-CoV, the RBD of the 2019-nCoV is recognized by the extracellular peptidase domain (PD) of ACE2 mainly through polar residues. Pairwise comparison reveals a number of variations that may determine the different affinities between ACE2 and the RBDs from these two related viruses.",1,369,https://www.biorxiv.org/content/10.1101/2020.02.19.956946v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.02.19.956946v1.full.pdf,_10.1101_2020.02.19.956946.txt,0,NA,0,NA,NA
2020.02.21.959817,10.1101/2020.02.21.959817,Rapid reconstruction of SARS-CoV-2 using a synthetic genomics platform,"Thao, T. T. N.; Labroussaa, F.; Ebert, N.; V'kovski, P.; Stalder, H.; Portmann, J.; Kelly, J.; Steiner, S.; Holwerda, M.; Kratzel, A.; Gultom, M.; Laloli, L.; Huesser, L.; Wider, M.; Pfaender, S.; Hirt, D.; Cippa, V.; Crespo-Pomar, S.; Schroeder, S.; Muth, D.; Niemeyer, D.; Mueller, M. A.; Drosten, C.; Dijkman, R.; Jores, J.; Thiel, V.",Volker Thiel,"Institute of Virology and Immunology (IVI), Bern, Switzerland",2020-02-21,1,cc_by_nd,Microbiology,https://www.biorxiv.org/content/early/2020/02/21/2020.02.21.959817.source.xml,"Reverse genetics has been an indispensable tool revolutionising our insights into viral pathogenesis and vaccine development. Large RNA virus genomes, such as from Coronaviruses, are cumbersome to clone and to manipulate in E. coli hosts due to size and occasional instability1-3. Therefore, an alternative rapid and robust reverse genetics platform for RNA viruses would benefit the research community. Here we show the full functionality of a yeast-based synthetic genomics platform for the genetic reconstruction of diverse RNA viruses, including members of the Coronaviridae, Flaviviridae and Paramyxoviridae families. Viral subgenomic fragments were generated using viral isolates, cloned viral DNA, clinical samples, or synthetic DNA, and reassembled in one step in Saccharomyces cerevisiae using transformation associated recombination (TAR) cloning to maintain the genome as a yeast artificial chromosome (YAC). T7-RNA polymerase has been used to generate infectious RNA, which was then used to rescue viable virus. Based on this platform we have been able to engineer and resurrect chemically-synthetized clones of the recent epidemic SARS-CoV-24 in only a week after receipt of the synthetic DNA fragments. The technical advance we describe here allows to rapidly responding to emerging viruses as it enables the generation and functional characterization of evolving RNA virus variants - in real-time - during an outbreak.",1,513,https://www.biorxiv.org/content/10.1101/2020.02.21.959817v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.02.21.959817v1.full.pdf,_10.1101_2020.02.21.959817.txt,0,NA,0,NA,NA
2020.02.22.961268,10.1101/2020.02.22.961268,A simple magnetic nanoparticles-based viral RNA extraction method for efficient detection of SARS-CoV-2,"Zhao, Z.; Cui, H.; Song, W.; Ru, X.; Zhou, W.; Yu, X.",Xuefeng Yu,"Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences",2020-02-27,1,cc_no,Molecular Biology,https://www.biorxiv.org/content/early/2020/02/27/2020.02.22.961268.source.xml,"1The ongoing outbreak of the novel coronavirus disease 2019 (COVID-19) originating from Wuhan, China, draws worldwide concerns due to its long incubation period and strong infectivity. Although RT-PCR-based molecular diagnosis techniques are being widely applied for clinical diagnosis currently, timely and accurate diagnosis are still limited due to labour intensive and time-consuming operations of these techniques. To address the issue, herein we report the synthesis of poly (amino ester) with carboxyl groups (PC)-coated magnetic nanoparticles (pcMNPs), and the development of pcMNPs-based viral RNA extraction method for the sensitive detection of COVID-19 causing virus, the SARS-CoV-2. This method combines the lysis and binding steps into one step, and the pcMNPs-RNA complexes can be directly introduced into subsequent RT-PCR reactions. The simplified process can purify viral RNA from multiple samples within 20 min using a simple manual method or an automated high-throughput approach. By identifying two different regions (ORFlab and N gene) of viral RNA, a 10-copy sensitivity and a strong linear correlation between 10 and 105 copies of SARS-CoV-2 pseudovirus particles are achieved. Benefitting from the simplicity and excellent performances, this new extraction method can dramatically reduce the turn-around time and operational requirements in current molecular diagnosis of COVID-19, in particular for the early clinical diagnosis.",1,470,https://www.biorxiv.org/content/10.1101/2020.02.22.961268v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.02.22.961268v1.full.pdf,_10.1101_2020.02.22.961268.txt,0,NA,0,NA,NA
2020.02.24.963348,10.1101/2020.02.24.963348,Increasing Host Cellular Receptor--Angiotensin-Converting Enzyme 2 (ACE2) Expression by Coronavirus may Facilitate 2019-nCoV Infection,"Wang, P.-H.",Pei-Hui Wang,The University of Hong Kong,2020-02-27,1,cc_by_nc_nd,Microbiology,https://www.biorxiv.org/content/early/2020/02/27/2020.02.24.963348.source.xml,"The ongoing outbreak of a new coronavirus (2019-nCoV) causes an epidemic of acute respiratory syndrome in humans. 2019-nCoV rapidly spread to national regions and multiple other countries, thus, pose a serious threat to public health. Recent studies show that spike (S) proteins of 2019-nCoV and SARS-CoV may use the same host cell receptor called angiotensin-converting enzyme 2 (ACE2) for entering into host cells. The affinity between ACE2 and 2019-nCoV S is much higher than ACE2 binding to SARS-CoV S protein, explaining that why 2019-nCoV seems to be more readily transmitted from the human to human. Here, we reported that ACE2 can be significantly upregulated after infection of various viruses including SARS-CoV and MERS-CoV. Basing on findings here, we propose that coronavirus infection can positively induce its cellular entry receptor to accelerate their replication and spread, thus drugs targeting ACE2 expression may be prepared for the future emerging infectious diseases caused by this cluster of viruses.",1,525,https://www.biorxiv.org/content/10.1101/2020.02.24.963348v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.02.24.963348v1.full.pdf,_10.1101_2020.02.24.963348.txt,0,NA,0,NA,NA
2020.02.25.965434,10.1101/2020.02.25.965434,Epitope-based peptide vaccines predicted against novel coronavirus disease caused by SARS-CoV-2,"Li, L.; Sun, T.; He, Y.; Li, W.; Fan, Y.; Zhang, J.",Jing Zhang,Beihang University,2020-02-27,2,cc_by_nd,Immunology,https://www.biorxiv.org/content/early/2020/02/27/2020.02.25.965434.source.xml,"The outbreak of the 2019 novel coronavirus (SARS-CoV-2) has infected thousands of people with a large number of deaths across 26 countries. The sudden appearance of the virus leads to the limited existing therapies for SARS-CoV-2. Therefore, vaccines and antiviral medicines are in desperate need. This study took immune-informatics approaches to identify B- and T-cell epitopes for surface glycoprotein (S) of SARS-CoV-2, followed by estimating their antigenicity and interactions with the human leukocyte antigen (HLA) alleles. We identified four B cell epitopes, two MHC class-I and nine MHC class-II binding T-cell epitopes, which showed highly antigenic features. Allergenicity, toxicity and physiochemical properties analysis confirmed the specificity and selectivity of epitopes. The stability and safety of epitopes were confirmed by digestion analysis. No mutations were observed in all the selected B- and T-cell epitopes across all isolates from different locations worldwide. Epitopes were thus identified and some of them can be potential candidates for vaccine development.",1,529,https://www.biorxiv.org/content/10.1101/2020.02.25.965434v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.02.25.965434v2.full.pdf,_10.1101_2020.02.25.965434.txt,0,NA,0,NA,NA
